epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,36731.6,1.40791,1.01627,0.96279,0.42753,0.31137,0.31433,0.18133,1.36837,1.00971,0.94484,0.00556975,0.00556975,0.00556975
181,36935.5,1.4058,1.01487,0.9624,0.42627,0.31274,0.31461,0.18141,1.36819,1.00958,0.94482,0.005545,0.005545,0.005545
182,37140,1.40955,1.01233,0.96397,0.42706,0.31265,0.31476,0.18142,1.36802,1.00918,0.94482,0.00552025,0.00552025,0.00552025
183,37344.5,1.40505,1.00346,0.96302,0.42728,0.31269,0.31467,0.18145,1.36783,1.00891,0.94476,0.0054955,0.0054955,0.0054955
184,37548.3,1.4043,1.01255,0.96296,0.42943,0.31198,0.31499,0.18156,1.36764,1.00863,0.94474,0.00547075,0.00547075,0.00547075
185,37752.5,1.40224,1.00993,0.96146,0.42799,0.31285,0.31509,0.18167,1.36745,1.00841,0.94469,0.005446,0.005446,0.005446
186,37957.5,1.40586,1.00377,0.9621,0.42907,0.31327,0.31519,0.18191,1.36729,1.00816,0.94465,0.00542125,0.00542125,0.00542125
187,38161.7,1.39725,1.00233,0.96107,0.42887,0.31326,0.31523,0.18203,1.36702,1.00786,0.94457,0.0053965,0.0053965,0.0053965
188,38366,1.40169,1.00756,0.96018,0.42774,0.31378,0.31534,0.18213,1.36687,1.0076,0.94452,0.00537175,0.00537175,0.00537175
189,38570.7,1.40363,1.00571,0.96267,0.42789,0.31388,0.31532,0.18216,1.36669,1.00746,0.94444,0.005347,0.005347,0.005347
190,38775.7,1.39766,1.00291,0.96029,0.43006,0.3126,0.31549,0.18225,1.36651,1.00717,0.94438,0.00532225,0.00532225,0.00532225
191,38980.9,1.39884,1.00366,0.96115,0.4305,0.3127,0.31546,0.18228,1.36636,1.00694,0.94434,0.0052975,0.0052975,0.0052975
192,39185.7,1.3975,1.00021,0.96067,0.42941,0.31326,0.31554,0.18236,1.3662,1.00673,0.94427,0.00527275,0.00527275,0.00527275
193,39390.7,1.397,1.00239,0.95999,0.43134,0.31262,0.3156,0.18245,1.36607,1.00653,0.94424,0.005248,0.005248,0.005248
194,39595.2,1.39178,0.99827,0.95902,0.4325,0.31119,0.31563,0.18248,1.3659,1.00633,0.94421,0.00522325,0.00522325,0.00522325
195,39799.9,1.40079,1.00338,0.96275,0.43186,0.31211,0.31575,0.18249,1.36572,1.0061,0.94414,0.0051985,0.0051985,0.0051985
196,40005.1,1.38888,0.99448,0.95829,0.43323,0.31107,0.31598,0.18258,1.36555,1.0059,0.94409,0.00517375,0.00517375,0.00517375
197,40209.7,1.3888,0.99448,0.9585,0.4334,0.31126,0.31585,0.18262,1.36537,1.00557,0.94404,0.005149,0.005149,0.005149
198,40414.5,1.40013,0.9991,0.96024,0.43538,0.31086,0.31611,0.1827,1.36527,1.00539,0.94398,0.00512425,0.00512425,0.00512425
199,40619.1,1.38939,0.99338,0.96055,0.43435,0.31165,0.31612,0.18263,1.36512,1.00518,0.94392,0.0050995,0.0050995,0.0050995
200,40823.7,1.39431,0.99309,0.96093,0.43282,0.31239,0.31621,0.18272,1.365,1.00495,0.94387,0.00507475,0.00507475,0.00507475
201,41028.1,1.39349,0.99838,0.95939,0.43325,0.31262,0.3164,0.18284,1.36483,1.00468,0.94384,0.00505,0.00505,0.00505
202,41232.8,1.3947,0.99248,0.96157,0.43307,0.31255,0.31644,0.1829,1.36466,1.00452,0.94378,0.00502525,0.00502525,0.00502525
203,41437.4,1.38734,0.99008,0.95875,0.43262,0.31273,0.31664,0.18305,1.36446,1.00435,0.9437,0.0050005,0.0050005,0.0050005
204,41642,1.39073,0.99056,0.95852,0.43298,0.31302,0.31672,0.18316,1.3643,1.00412,0.94367,0.00497575,0.00497575,0.00497575
205,41847.3,1.38429,0.98793,0.95666,0.43102,0.31387,0.3167,0.18314,1.36418,1.0039,0.94363,0.004951,0.004951,0.004951
206,42051.6,1.3866,0.98859,0.95712,0.43195,0.3143,0.31682,0.18326,1.36405,1.00373,0.94363,0.00492625,0.00492625,0.00492625
207,42256.1,1.38806,0.99021,0.95602,0.43324,0.3135,0.31677,0.18341,1.36385,1.0035,0.94357,0.0049015,0.0049015,0.0049015
208,42461.4,1.38978,0.99044,0.96048,0.43356,0.31356,0.3168,0.18355,1.36372,1.00334,0.94354,0.00487675,0.00487675,0.00487675
209,42665.6,1.39414,0.99272,0.95809,0.43202,0.31433,0.31696,0.18364,1.3636,1.00315,0.94353,0.004852,0.004852,0.004852
210,42869.9,1.39409,0.99179,0.95817,0.43317,0.31338,0.3169,0.18359,1.36344,1.00296,0.9435,0.00482725,0.00482725,0.00482725
