epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,25764.7,1.39594,1.00444,0.91495,0.39826,0.30219,0.29365,0.17115,1.38979,1.09486,0.9104,0.00556975,0.00556975,0.00556975
181,25908.4,1.39254,1.00238,0.91628,0.39872,0.30247,0.29368,0.17123,1.38979,1.09466,0.91038,0.005545,0.005545,0.005545
182,26052.1,1.39773,1.00015,0.9155,0.40047,0.30164,0.29382,0.17129,1.38953,1.09426,0.91031,0.00552025,0.00552025,0.00552025
183,26196.3,1.39823,1.0022,0.9165,0.40073,0.30163,0.29404,0.17144,1.38936,1.09403,0.91029,0.0054955,0.0054955,0.0054955
184,26340.2,1.39284,1.00103,0.91657,0.40102,0.30164,0.29436,0.17159,1.38913,1.09383,0.91031,0.00547075,0.00547075,0.00547075
185,26483.3,1.3891,0.99917,0.91627,0.40038,0.3017,0.29434,0.17154,1.3889,1.09378,0.91029,0.005446,0.005446,0.005446
186,26625.9,1.39835,1.00496,0.91533,0.40004,0.30166,0.29445,0.17176,1.38875,1.09359,0.91027,0.00542125,0.00542125,0.00542125
187,26769.5,1.39603,1.00317,0.91746,0.39845,0.30296,0.29436,0.17177,1.38849,1.09337,0.91025,0.0053965,0.0053965,0.0053965
188,26912.9,1.39726,1.00044,0.91492,0.39853,0.30277,0.29446,0.17195,1.3885,1.09333,0.91025,0.00537175,0.00537175,0.00537175
189,27056.6,1.39039,0.99441,0.91426,0.39883,0.30293,0.29457,0.17208,1.38846,1.09335,0.91026,0.005347,0.005347,0.005347
190,27199.7,1.39006,0.99946,0.91663,0.39887,0.3026,0.29468,0.17216,1.38833,1.09332,0.91023,0.00532225,0.00532225,0.00532225
191,27343.3,1.38821,0.99374,0.91431,0.3983,0.30236,0.2948,0.17225,1.38827,1.09316,0.91026,0.0052975,0.0052975,0.0052975
192,27486.4,1.38402,0.99333,0.91427,0.39904,0.30251,0.29501,0.17223,1.38804,1.09303,0.91023,0.00527275,0.00527275,0.00527275
193,27629.3,1.38587,0.98827,0.91312,0.39851,0.30238,0.2951,0.17228,1.38798,1.093,0.91024,0.005248,0.005248,0.005248
194,27772.8,1.38924,0.99506,0.91378,0.39867,0.30265,0.29511,0.17235,1.38789,1.0929,0.91021,0.00522325,0.00522325,0.00522325
195,27916.5,1.38631,0.99096,0.91574,0.39897,0.30285,0.29522,0.17248,1.38786,1.09287,0.91019,0.0051985,0.0051985,0.0051985
196,28060.1,1.38378,0.98631,0.91403,0.39931,0.30302,0.29551,0.17249,1.38772,1.09265,0.91018,0.00517375,0.00517375,0.00517375
197,28203.6,1.38336,0.98717,0.91401,0.39956,0.3031,0.29557,0.17254,1.38758,1.09252,0.91016,0.005149,0.005149,0.005149
198,28346.9,1.38615,0.98793,0.91272,0.40047,0.30362,0.29604,0.17274,1.38747,1.0923,0.91015,0.00512425,0.00512425,0.00512425
199,28490.8,1.38079,0.98794,0.91285,0.40234,0.30203,0.29593,0.17273,1.38742,1.09216,0.91014,0.0050995,0.0050995,0.0050995
200,28633.9,1.38347,0.98748,0.9143,0.40261,0.30241,0.29601,0.17272,1.38732,1.09209,0.91011,0.00507475,0.00507475,0.00507475
201,28777.4,1.39238,0.99232,0.91433,0.4005,0.30312,0.29615,0.17269,1.38729,1.092,0.91009,0.00505,0.00505,0.00505
202,28920.4,1.38384,0.98712,0.91299,0.40106,0.30347,0.29628,0.17262,1.38723,1.09188,0.91008,0.00502525,0.00502525,0.00502525
203,29063.6,1.38045,0.98614,0.91231,0.40126,0.30364,0.29631,0.17268,1.38719,1.09174,0.91009,0.0050005,0.0050005,0.0050005
204,29206.7,1.38126,0.98675,0.91383,0.4016,0.30368,0.29646,0.17265,1.38724,1.09162,0.91013,0.00497575,0.00497575,0.00497575
205,29350,1.37824,0.98481,0.91056,0.402,0.30349,0.29654,0.1727,1.38717,1.0916,0.91012,0.004951,0.004951,0.004951
206,29493.1,1.37763,0.98271,0.9114,0.4018,0.30323,0.29661,0.1727,1.38703,1.09146,0.91009,0.00492625,0.00492625,0.00492625
207,29636.7,1.38006,0.98001,0.91248,0.40151,0.30332,0.29653,0.17269,1.387,1.09135,0.91008,0.0049015,0.0049015,0.0049015
208,29780.7,1.38198,0.98141,0.91385,0.4012,0.3034,0.29658,0.17277,1.38694,1.09131,0.91009,0.00487675,0.00487675,0.00487675
209,29924.5,1.36898,0.97757,0.91133,0.40059,0.30334,0.29675,0.17272,1.38686,1.09121,0.91004,0.004852,0.004852,0.004852
210,30067.8,1.37257,0.98027,0.91158,0.39878,0.3044,0.29685,0.17273,1.38685,1.09102,0.91002,0.00482725,0.00482725,0.00482725
211,30211.5,1.3784,0.9811,0.91163,0.39906,0.30425,0.29709,0.17293,1.38684,1.09094,0.91003,0.0048025,0.0048025,0.0048025
212,30354.7,1.38133,0.98363,0.91193,0.39949,0.30427,0.29708,0.17293,1.38685,1.09077,0.91003,0.00477775,0.00477775,0.00477775
213,30497.5,1.37094,0.97426,0.91136,0.39945,0.30402,0.29729,0.1731,1.38678,1.09067,0.91001,0.004753,0.004753,0.004753
214,30641.1,1.3827,0.98105,0.91146,0.39968,0.30433,0.29738,0.17309,1.38667,1.09049,0.90998,0.00472825,0.00472825,0.00472825
215,30784.1,1.3754,0.97681,0.91138,0.40003,0.30467,0.2974,0.17319,1.38657,1.09033,0.90995,0.0047035,0.0047035,0.0047035
216,30927.3,1.37255,0.97445,0.91206,0.40038,0.30465,0.29734,0.17311,1.38643,1.09016,0.90994,0.00467875,0.00467875,0.00467875
217,31070.6,1.37214,0.97165,0.91249,0.40065,0.30471,0.29731,0.17314,1.38637,1.09012,0.90992,0.004654,0.004654,0.004654
218,31213.2,1.37265,0.97137,0.91036,0.40049,0.30426,0.29733,0.17324,1.38631,1.08996,0.90992,0.00462925,0.00462925,0.00462925
219,31356.5,1.37581,0.97413,0.91121,0.40021,0.30401,0.29734,0.17326,1.38622,1.08983,0.9099,0.0046045,0.0046045,0.0046045
220,31499.7,1.36423,0.96498,0.90944,0.39817,0.30509,0.2975,0.17332,1.38619,1.08968,0.90991,0.00457975,0.00457975,0.00457975
221,31643.1,1.3754,0.97072,0.91056,0.39868,0.30585,0.29747,0.17333,1.38614,1.0896,0.90991,0.004555,0.004555,0.004555
222,31786.1,1.36797,0.96613,0.90952,0.40164,0.30519,0.29752,0.1734,1.38606,1.08946,0.90988,0.00453025,0.00453025,0.00453025
223,31929.7,1.37343,0.96937,0.90937,0.40141,0.30513,0.29745,0.17348,1.38594,1.08935,0.90985,0.0045055,0.0045055,0.0045055
224,32072.9,1.37178,0.96857,0.91028,0.4019,0.30512,0.29753,0.17361,1.38586,1.08924,0.90982,0.00448075,0.00448075,0.00448075
225,32216.9,1.36848,0.96776,0.90874,0.39956,0.30646,0.29756,0.17359,1.38583,1.08919,0.90979,0.004456,0.004456,0.004456
226,32360.6,1.36556,0.96963,0.91042,0.39999,0.30636,0.29757,0.17366,1.38577,1.08907,0.90977,0.00443125,0.00443125,0.00443125
227,32505.2,1.36368,0.96172,0.90914,0.39998,0.30626,0.29752,0.17356,1.38566,1.08895,0.90973,0.0044065,0.0044065,0.0044065
228,32648.5,1.36115,0.96495,0.90822,0.39992,0.30574,0.29741,0.17348,1.38561,1.08892,0.9097,0.00438175,0.00438175,0.00438175
229,32792.2,1.37217,0.96673,0.91006,0.40037,0.30581,0.29742,0.17363,1.38552,1.08884,0.90963,0.004357,0.004357,0.004357
230,32935.2,1.36486,0.96411,0.90954,0.40067,0.30594,0.29728,0.17356,1.38548,1.08873,0.90961,0.00433225,0.00433225,0.00433225
231,33078,1.36186,0.95954,0.90815,0.40099,0.30601,0.29725,0.17364,1.38536,1.08863,0.90961,0.0043075,0.0043075,0.0043075
232,33221.2,1.35853,0.95634,0.90725,0.40178,0.30588,0.29736,0.17375,1.38531,1.08852,0.90959,0.00428275,0.00428275,0.00428275
233,33364.9,1.36424,0.96085,0.90824,0.40195,0.30576,0.29738,0.17373,1.38525,1.08846,0.90956,0.004258,0.004258,0.004258
234,33508,1.36341,0.96082,0.90975,0.40173,0.30542,0.29733,0.17373,1.38512,1.08835,0.90954,0.00423325,0.00423325,0.00423325
235,33650.5,1.36078,0.96089,0.90929,0.40182,0.30547,0.29749,0.17384,1.38497,1.08827,0.9095,0.0042085,0.0042085,0.0042085
236,33793.8,1.36313,0.96027,0.90819,0.4022,0.30545,0.2976,0.17386,1.38489,1.08824,0.90946,0.00418375,0.00418375,0.00418375
237,33938,1.36868,0.95856,0.90731,0.40212,0.30528,0.29771,0.17384,1.38483,1.08819,0.90944,0.004159,0.004159,0.004159
238,34082.1,1.35948,0.95141,0.90796,0.40229,0.30527,0.29791,0.17376,1.38471,1.08808,0.90942,0.00413425,0.00413425,0.00413425
239,34225.5,1.36098,0.9554,0.90659,0.40254,0.30537,0.2978,0.1737,1.38464,1.08802,0.9094,0.0041095,0.0041095,0.0041095
240,34368.3,1.36314,0.95575,0.90995,0.40258,0.30536,0.298,0.17377,1.38457,1.08796,0.90937,0.00408475,0.00408475,0.00408475
241,34512.1,1.36333,0.95655,0.90771,0.40371,0.30568,0.29805,0.17381,1.38448,1.08788,0.90935,0.00406,0.00406,0.00406
242,34655.5,1.35159,0.95085,0.90654,0.40444,0.30603,0.29803,0.17387,1.38436,1.08777,0.90932,0.00403525,0.00403525,0.00403525
243,34799.1,1.36008,0.95455,0.90699,0.40234,0.30689,0.29821,0.17391,1.38432,1.08775,0.90931,0.0040105,0.0040105,0.0040105
244,34942.9,1.35898,0.95232,0.90665,0.40271,0.30676,0.29838,0.17401,1.38427,1.08767,0.9093,0.00398575,0.00398575,0.00398575
245,35086.6,1.3656,0.95853,0.90828,0.40344,0.30663,0.29851,0.17411,1.38424,1.08766,0.90927,0.003961,0.003961,0.003961
246,35230.5,1.35852,0.9515,0.90631,0.40434,0.30681,0.29858,0.17402,1.3842,1.08769,0.90926,0.00393625,0.00393625,0.00393625
247,35374.3,1.35157,0.94736,0.90688,0.40609,0.30581,0.29878,0.17403,1.38414,1.08764,0.90924,0.0039115,0.0039115,0.0039115
248,35518.6,1.36546,0.95552,0.90718,0.40721,0.30634,0.29884,0.17398,1.38408,1.08761,0.90921,0.00388675,0.00388675,0.00388675
249,35662.2,1.3527,0.94954,0.90692,0.40681,0.30809,0.29903,0.17407,1.38408,1.08763,0.90919,0.003862,0.003862,0.003862
250,35806.4,1.36185,0.9506,0.90663,0.4083,0.30692,0.29907,0.17406,1.38407,1.08762,0.90916,0.00383725,0.00383725,0.00383725
251,35950.2,1.35338,0.95056,0.90671,0.40886,0.30693,0.29913,0.17402,1.38402,1.08764,0.90912,0.0038125,0.0038125,0.0038125
252,36094.4,1.35301,0.94612,0.90588,0.40897,0.30701,0.2992,0.17414,1.38392,1.08761,0.90908,0.00378775,0.00378775,0.00378775
253,36238.4,1.35751,0.94739,0.90569,0.40951,0.30686,0.29943,0.17419,1.38386,1.08757,0.90906,0.003763,0.003763,0.003763
254,36382.5,1.34875,0.94451,0.90651,0.40933,0.30673,0.29949,0.17419,1.3838,1.08753,0.90903,0.00373825,0.00373825,0.00373825
255,36526.3,1.35162,0.94166,0.9054,0.40723,0.3074,0.29961,0.17429,1.38375,1.08754,0.90901,0.0037135,0.0037135,0.0037135
256,36670,1.34976,0.93973,0.90481,0.40756,0.30734,0.29971,0.17433,1.3837,1.08756,0.90899,0.00368875,0.00368875,0.00368875
257,36814.3,1.34974,0.94167,0.90633,0.40779,0.30716,0.29965,0.17437,1.38364,1.08759,0.90895,0.003664,0.003664,0.003664
258,36957.7,1.35052,0.94139,0.90629,0.40915,0.30586,0.29964,0.17438,1.38361,1.08758,0.90893,0.00363925,0.00363925,0.00363925
259,37102.1,1.35184,0.94042,0.90357,0.40921,0.3057,0.29964,0.1744,1.38355,1.08758,0.90891,0.0036145,0.0036145,0.0036145
260,37245.7,1.34856,0.93707,0.90387,0.40928,0.30575,0.29955,0.17433,1.38353,1.08764,0.9089,0.00358975,0.00358975,0.00358975
261,37389,1.34389,0.9319,0.9037,0.40977,0.30583,0.29962,0.17435,1.38347,1.08764,0.90889,0.003565,0.003565,0.003565
262,37532.5,1.34079,0.93094,0.90266,0.41037,0.30576,0.2998,0.17435,1.38339,1.08759,0.90887,0.00354025,0.00354025,0.00354025
263,37676,1.34051,0.93206,0.90402,0.41094,0.3059,0.29988,0.17434,1.38334,1.08761,0.90884,0.0035155,0.0035155,0.0035155
264,37819.2,1.34586,0.93684,0.90512,0.41153,0.30592,0.29994,0.17442,1.38326,1.08757,0.90883,0.00349075,0.00349075,0.00349075
265,37962.6,1.34868,0.93697,0.90496,0.41093,0.3053,0.30005,0.17435,1.38325,1.08759,0.90881,0.003466,0.003466,0.003466
266,38105.6,1.34024,0.93055,0.90238,0.4113,0.3053,0.3,0.17435,1.38322,1.08763,0.90879,0.00344125,0.00344125,0.00344125
267,38248.8,1.34824,0.93801,0.90515,0.41186,0.30542,0.30005,0.17432,1.3832,1.08764,0.90877,0.0034165,0.0034165,0.0034165
268,38392.3,1.34301,0.93475,0.90508,0.41157,0.30502,0.30002,0.1743,1.38313,1.08763,0.90875,0.00339175,0.00339175,0.00339175
269,38535.8,1.34078,0.9317,0.90237,0.41189,0.30506,0.30003,0.17443,1.38312,1.08764,0.90873,0.003367,0.003367,0.003367
270,38680.2,1.34334,0.93283,0.90262,0.41192,0.30492,0.30011,0.17446,1.38314,1.08768,0.90873,0.00334225,0.00334225,0.00334225
271,38824.5,1.34835,0.93552,0.90414,0.41159,0.30477,0.30023,0.17457,1.38311,1.08775,0.90871,0.0033175,0.0033175,0.0033175
272,38968.7,1.34006,0.93008,0.90255,0.41193,0.30474,0.30035,0.17459,1.38305,1.08778,0.9087,0.00329275,0.00329275,0.00329275
273,39112.9,1.34444,0.93267,0.90443,0.41264,0.30481,0.30039,0.17456,1.38304,1.08781,0.90868,0.003268,0.003268,0.003268
274,39256.1,1.34311,0.93447,0.90328,0.41087,0.30552,0.30037,0.17458,1.38298,1.08786,0.90864,0.00324325,0.00324325,0.00324325
275,39400,1.34382,0.9303,0.90408,0.41121,0.30542,0.3004,0.17461,1.38293,1.08788,0.90863,0.0032185,0.0032185,0.0032185
276,39543.7,1.34157,0.926,0.90389,0.41148,0.30543,0.30037,0.17459,1.38293,1.08791,0.90862,0.00319375,0.00319375,0.00319375
277,39687.2,1.3444,0.93188,0.90285,0.41206,0.30556,0.30069,0.17467,1.38291,1.08799,0.90862,0.003169,0.003169,0.003169
278,39830.8,1.33089,0.92235,0.90203,0.41456,0.3042,0.30074,0.17471,1.38291,1.08807,0.90862,0.00314425,0.00314425,0.00314425
279,39974.6,1.33485,0.92422,0.90352,0.41296,0.30531,0.30082,0.17472,1.38293,1.08813,0.90862,0.0031195,0.0031195,0.0031195
280,40119.3,1.34,0.92258,0.90187,0.41285,0.30502,0.30088,0.17474,1.38297,1.08819,0.90863,0.00309475,0.00309475,0.00309475
281,40263.8,1.33973,0.92656,0.90471,0.41356,0.30517,0.30101,0.17484,1.38299,1.08822,0.90864,0.00307,0.00307,0.00307
282,40408.1,1.32745,0.91443,0.90027,0.41405,0.30518,0.301,0.17484,1.38295,1.08821,0.90863,0.00304525,0.00304525,0.00304525
283,40552.9,1.33468,0.92013,0.90181,0.41412,0.30504,0.30093,0.17492,1.38294,1.08822,0.90864,0.0030205,0.0030205,0.0030205
284,40696.7,1.33295,0.92069,0.90083,0.41267,0.30573,0.30091,0.175,1.38297,1.08828,0.90864,0.00299575,0.00299575,0.00299575
285,40841.2,1.33783,0.92322,0.90261,0.41295,0.30563,0.30096,0.17502,1.38291,1.08829,0.90861,0.002971,0.002971,0.002971
286,40984.8,1.32963,0.9156,0.90184,0.41302,0.30548,0.30104,0.17508,1.38286,1.08833,0.90859,0.00294625,0.00294625,0.00294625
287,41128.3,1.33005,0.91391,0.9006,0.41303,0.30512,0.30107,0.1751,1.38282,1.08842,0.90856,0.0029215,0.0029215,0.0029215
288,41271.8,1.33248,0.91673,0.90153,0.41368,0.30473,0.30105,0.17524,1.38279,1.08846,0.90854,0.00289675,0.00289675,0.00289675
289,41415.3,1.33328,0.92008,0.90129,0.41377,0.30456,0.30108,0.17525,1.38279,1.08854,0.90852,0.002872,0.002872,0.002872
290,41558.8,1.33314,0.91868,0.90094,0.41397,0.30434,0.30118,0.1753,1.38279,1.08858,0.90848,0.00284725,0.00284725,0.00284725
291,41702,1.33107,0.91439,0.90031,0.41451,0.30429,0.30123,0.17535,1.38275,1.08861,0.90844,0.0028225,0.0028225,0.0028225
292,41845.4,1.32978,0.91308,0.9008,0.41294,0.30556,0.30128,0.17534,1.3827,1.08868,0.90842,0.00279775,0.00279775,0.00279775
293,41988.1,1.32626,0.91363,0.90237,0.41311,0.30518,0.30136,0.1754,1.38266,1.08873,0.90839,0.002773,0.002773,0.002773
294,42132.1,1.32876,0.91264,0.90202,0.41349,0.30489,0.30148,0.17537,1.38256,1.08875,0.90834,0.00274825,0.00274825,0.00274825
295,42275.2,1.32941,0.91263,0.89948,0.41397,0.30466,0.30151,0.17541,1.38249,1.08879,0.90831,0.0027235,0.0027235,0.0027235
296,42418.9,1.33155,0.91311,0.90109,0.41528,0.305,0.30163,0.17543,1.3824,1.08882,0.90826,0.00269875,0.00269875,0.00269875
297,42562.4,1.32545,0.90771,0.8994,0.41553,0.30476,0.30188,0.17545,1.38233,1.08882,0.90823,0.002674,0.002674,0.002674
298,42706.1,1.32898,0.91022,0.9004,0.41632,0.30497,0.30201,0.17552,1.38229,1.08883,0.90819,0.00264925,0.00264925,0.00264925
299,42849.2,1.33148,0.91526,0.90113,0.41337,0.30584,0.30197,0.1755,1.38221,1.08891,0.90815,0.0026245,0.0026245,0.0026245
300,42991.9,1.3225,0.90812,0.89933,0.41322,0.30577,0.30196,0.17544,1.38216,1.08899,0.90812,0.00259975,0.00259975,0.00259975
